uid,浏览量,点赞量,完整观看数,观看作者数,观看作品数,bgm收听数,观看作品平均时长,所在过的城市数,观看作品的所在城市数
62769,3,0,1,3,3,3,10.666666666666666,1,3
57791,10,0,8,10,10,9,10.0,1,10
55698,2,0,2,2,2,2,21.5,2,2
20898,12,0,5,12,12,12,8.5,1,11
38322,29,0,14,28,29,26,13.03448275862069,1,23
2555,13,0,8,13,13,13,11.923076923076923,1,13
2585,19,1,7,19,19,19,10.578947368421053,1,15
28449,11,0,9,11,11,11,12.818181818181818,1,10
57894,5,0,4,5,5,5,16.2,1,5
7654,8,0,3,8,8,8,11.75,2,8
39859,17,3,9,17,17,17,10.058823529411764,1,16
14331,36,0,13,36,36,35,9.527777777777779,1,32
53769,16,0,6,15,16,14,12.5,1,15
62716,2,0,1,2,2,2,9.5,1,2
62380,7,0,4,7,7,7,9.142857142857142,1,6
14840,25,0,12,25,25,24,10.36,3,21
23257,19,0,9,19,19,19,10.210526315789474,1,16
6734,14,0,4,14,14,12,10.714285714285714,1,14
58908,9,0,3,9,9,9,9.0,1,8
12121,58,0,29,58,58,53,11.362068965517242,1,39
11232,25,0,8,24,25,24,10.24,1,24
55883,11,0,5,11,11,11,17.363636363636363,1,11
10310,4,0,2,4,4,4,10.0,1,4
27258,23,0,8,23,23,22,10.347826086956522,1,18
39665,31,0,13,30,31,29,10.67741935483871,1,28
19300,20,0,5,20,20,19,13.45,1,18
42482,9,0,4,9,9,9,9.444444444444445,1,9
19034,29,0,8,28,29,29,9.793103448275861,1,25
25475,18,0,14,18,18,17,8.666666666666666,1,17
52443,3,0,0,3,3,3,8.0,1,3
48828,6,0,2,6,6,5,11.666666666666666,1,6
12726,33,0,19,32,33,31,14.030303030303031,1,27
14964,32,0,13,31,32,30,10.15625,1,30
37150,12,0,10,12,12,12,9.0,2,11
7460,27,0,17,25,27,26,11.0,1,21
51999,23,0,14,22,23,19,10.869565217391305,1,20
39535,18,0,12,18,18,18,11.555555555555555,1,15
9089,26,0,13,26,26,23,11.5,1,26
7616,17,0,7,17,17,17,12.470588235294118,1,14
51301,1,0,0,1,1,1,9.0,1,1
41500,9,0,7,9,9,9,11.555555555555555,1,9
31559,18,0,10,18,18,18,15.666666666666666,1,17
1645,27,0,13,27,27,27,9.62962962962963,1,25
60297,1,0,1,1,1,1,5.0,1,1
45809,14,0,6,14,14,12,9.071428571428571,1,13
36384,3,1,1,3,3,3,11.666666666666666,1,3
57428,4,0,3,4,4,4,8.5,1,4
58341,25,1,17,25,25,24,10.68,1,24
48200,10,0,6,10,10,10,8.4,1,8
44443,5,0,0,5,5,5,13.0,1,5
29415,6,0,4,6,6,6,11.0,1,6
44781,24,0,2,24,24,20,11.208333333333334,1,21
36656,35,14,14,35,35,35,11.228571428571428,1,31
31653,38,0,26,38,38,34,12.868421052631579,1,34
14901,25,0,8,25,25,23,9.28,1,23
16227,27,0,15,26,27,23,10.74074074074074,1,23
10331,27,0,11,24,27,25,12.0,1,20
14599,15,0,8,15,15,15,11.666666666666666,1,13
27248,4,0,3,4,4,4,9.0,1,4
6916,27,0,17,27,27,25,10.592592592592593,1,24
38311,8,0,6,8,8,8,13.25,1,8
46189,7,0,1,7,7,7,13.714285714285714,1,7
39042,27,0,10,27,27,27,9.925925925925926,1,25
41230,3,0,1,3,3,3,19.666666666666668,1,3
33371,19,1,10,19,19,19,12.0,1,18
48767,7,0,0,7,7,7,9.857142857142858,2,7
896,125,0,35,110,125,113,11.032,1,55
54323,8,0,1,8,8,8,11.125,1,8
15146,14,1,8,14,14,13,9.785714285714286,1,13
17797,19,0,13,19,19,17,11.631578947368421,1,15
44076,4,0,1,4,4,4,14.5,1,4
59788,4,0,3,4,4,4,12.0,2,4
20359,22,0,12,21,22,21,11.454545454545455,1,18
31234,12,0,2,12,12,12,10.666666666666666,1,12
8613,28,0,13,28,28,27,8.821428571428571,1,26
10491,24,0,12,22,24,22,10.916666666666666,1,21
13586,22,0,16,22,22,20,13.681818181818182,1,20
69572,6,0,2,6,6,6,14.0,1,6
45874,10,0,9,10,10,10,11.6,2,10
20505,10,0,3,10,10,8,10.4,1,7
28376,6,0,4,6,6,6,19.5,1,6
32806,12,0,6,12,12,11,10.25,1,11
24417,10,0,9,10,10,9,10.9,1,10
40461,4,0,1,4,4,4,12.5,1,4
37034,28,0,0,28,28,24,12.214285714285714,1,26
40720,39,0,24,38,39,37,10.76923076923077,5,32
14385,53,0,9,52,53,50,10.433962264150944,1,35
33234,26,0,6,26,26,25,10.923076923076923,1,22
33596,16,0,11,14,16,16,10.0,3,14
17159,5,0,4,5,5,5,8.8,1,5
39351,19,0,8,19,19,18,12.526315789473685,1,15
17884,5,0,2,5,5,5,15.6,1,5
47454,13,0,5,13,13,13,14.076923076923077,1,12
42549,4,0,0,4,4,4,9.0,1,3
30655,18,0,12,18,18,16,11.944444444444445,2,16
18227,13,0,8,13,13,13,9.23076923076923,1,13
6133,68,0,20,65,68,64,11.661764705882353,1,47
32990,13,0,12,13,13,13,7.461538461538462,2,12
9538,35,0,14,34,35,31,10.685714285714285,1,32
38019,12,2,9,12,12,12,8.916666666666666,1,12
44072,14,0,4,14,14,14,11.928571428571429,1,13
10364,21,0,2,21,21,21,11.238095238095237,1,20
33347,9,0,3,9,9,9,10.88888888888889,1,9
19612,16,0,4,16,16,16,10.75,1,12
24246,16,0,10,16,16,16,10.625,1,16
61613,6,0,1,6,6,6,8.666666666666666,1,6
16056,19,0,15,19,19,16,10.894736842105264,1,15
53918,15,0,6,14,15,14,11.066666666666666,1,13
19512,20,0,11,19,20,20,10.9,1,18
26974,31,3,7,30,31,31,12.64516129032258,1,26
45768,8,0,3,8,8,7,9.625,1,8
58743,4,0,3,4,4,4,8.0,1,4
50632,32,0,15,31,32,28,12.5,1,27
22165,1,0,1,1,1,1,10.0,1,1
14088,40,0,7,37,40,33,12.275,1,27
16308,23,0,8,23,23,23,11.956521739130435,1,18
57610,30,0,22,30,30,28,11.633333333333333,1,24
67870,4,0,3,4,4,4,8.5,1,4
696,40,0,21,40,40,40,10.125,1,33
24831,14,2,10,14,14,14,9.071428571428571,1,13
60047,2,0,2,2,2,2,15.0,1,2
60372,6,0,4,6,6,6,9.5,2,6
34074,9,0,5,9,9,8,14.0,1,9
19888,7,0,3,7,7,7,10.857142857142858,1,7
22464,65,0,18,63,65,57,12.076923076923077,1,51
45834,8,0,6,8,8,7,10.0,1,8
3042,40,0,12,39,40,33,9.825,1,33
21296,126,5,30,120,126,109,11.785714285714286,1,72
31415,12,0,12,11,12,12,10.833333333333334,1,10
48333,3,0,2,3,3,3,13.0,1,3
21385,23,0,18,23,23,23,12.26086956521739,1,22
23017,5,0,3,5,5,5,8.8,1,5
9688,11,0,7,11,11,10,8.727272727272727,1,11
38921,11,0,7,11,11,10,12.454545454545455,1,11
5656,49,2,29,49,49,46,9.63265306122449,1,37
49180,55,0,20,53,55,49,10.763636363636364,1,47
39828,22,0,8,22,22,21,12.772727272727273,1,21
21467,8,0,3,6,8,7,10.75,1,6
34629,9,0,7,9,9,8,15.11111111111111,1,9
10389,21,0,10,21,21,21,10.285714285714286,1,19
47965,5,0,1,5,5,5,11.8,1,5
3551,44,0,19,44,44,43,11.931818181818182,1,34
701,6,0,3,6,6,6,9.0,1,6
61828,16,0,13,16,16,16,15.375,2,14
48542,1,0,1,1,1,1,5.0,1,1
41631,7,0,5,7,7,7,13.571428571428571,1,7
16388,19,0,12,19,19,18,11.526315789473685,1,15
44643,5,0,4,5,5,5,11.2,1,5
39558,11,0,6,11,11,11,9.545454545454545,1,11
45239,45,0,24,44,45,43,9.911111111111111,1,41
58307,17,0,9,17,17,17,11.117647058823529,1,15
52816,20,0,8,19,20,18,9.1,1,17
34914,14,0,6,14,14,14,10.428571428571429,1,13
69772,5,0,3,5,5,5,7.8,1,5
26830,11,2,8,11,11,10,9.181818181818182,1,10
31504,36,1,15,36,36,34,12.277777777777779,1,35
52849,12,0,8,12,12,11,15.5,1,12
29526,17,0,14,17,17,16,8.0,1,10
62074,16,0,9,16,16,16,10.5,1,14
47214,28,0,17,27,28,26,12.214285714285714,1,24
5917,14,0,10,14,14,13,13.285714285714286,1,13
42247,9,0,3,9,9,8,11.777777777777779,1,9
3852,19,0,6,18,19,19,14.368421052631579,1,15
28534,18,0,6,18,18,18,13.0,2,17
25158,25,0,14,25,25,25,9.56,1,23
44279,6,0,4,6,6,6,8.666666666666666,1,6
55656,12,0,3,12,12,12,12.0,1,11
49197,14,0,7,13,14,10,9.142857142857142,1,13
35349,13,0,1,13,13,11,13.923076923076923,1,13
53573,7,0,4,7,7,7,14.857142857142858,1,6
29103,7,0,4,7,7,7,9.0,1,7
36276,8,0,4,8,8,8,14.625,1,8
5924,15,0,9,15,15,15,10.333333333333334,1,14
16872,13,0,6,12,13,12,12.384615384615385,1,11
45520,8,0,3,8,8,8,12.75,1,8
17318,22,0,8,22,22,21,14.181818181818182,1,18
44873,5,0,2,5,5,5,12.8,1,5
33829,5,0,4,5,5,5,12.0,1,5
31676,57,3,21,56,57,50,10.859649122807017,1,26
60443,1,0,0,1,1,1,10.0,1,1
48671,14,4,4,14,14,14,8.714285714285714,1,13
58154,11,0,0,11,11,11,11.454545454545455,1,9
67752,2,0,0,2,2,2,28.5,1,2
46705,10,0,5,10,10,9,8.7,1,10
31296,16,0,6,16,16,16,11.9375,1,13
36480,21,0,13,21,21,18,12.571428571428571,2,18
29636,7,0,7,7,7,7,9.285714285714286,1,7
31811,16,0,14,16,16,15,8.5,1,15
38280,24,0,8,24,24,23,9.208333333333334,1,18
27735,4,0,1,4,4,4,10.5,1,4
8259,10,0,7,10,10,10,10.9,2,10
60257,3,0,2,3,3,3,7.333333333333333,1,3
57085,1,0,1,1,1,1,20.0,1,1
21712,10,1,2,10,10,10,10.7,1,9
31830,15,0,8,12,15,14,11.733333333333333,1,12
22228,11,0,4,10,11,11,11.0,1,10
45940,20,0,4,20,20,19,12.15,1,19
642,20,0,12,20,20,18,10.2,1,20
4425,47,0,24,45,47,43,10.702127659574469,1,37
27959,7,0,3,7,7,6,15.571428571428571,1,6
38210,8,0,3,7,8,8,12.125,1,6
57874,8,0,2,8,8,8,12.75,1,7
64770,18,0,6,18,18,17,9.88888888888889,1,17
36214,23,0,3,23,23,21,9.652173913043478,1,22
18475,20,0,10,20,20,19,11.95,2,20
272,19,0,13,19,19,18,10.631578947368421,1,16
61349,15,0,7,14,15,15,11.666666666666666,1,13
43865,18,0,4,18,18,16,9.333333333333334,1,18
57918,7,0,5,7,7,7,11.142857142857142,1,7
22232,20,0,5,19,20,20,12.2,1,17
44574,48,3,19,46,48,44,11.0625,1,39
6745,10,0,5,10,10,9,12.0,1,7
55797,20,0,14,20,20,20,10.35,1,17
26236,15,0,5,15,15,15,10.133333333333333,1,13
36732,16,0,5,16,16,16,9.3125,2,13
23937,15,0,4,14,15,15,10.733333333333333,1,11
6002,17,0,7,17,17,17,12.352941176470589,2,16
24123,3,0,0,3,3,3,9.0,1,3
62592,16,0,10,16,16,16,9.0625,1,16
3079,56,0,32,56,56,53,11.321428571428571,1,43
7417,17,0,6,17,17,17,10.352941176470589,1,14
16907,6,0,0,6,6,6,15.5,1,6
37636,25,0,15,25,25,24,9.92,2,19
29355,17,0,1,17,17,16,7.529411764705882,1,2
44896,12,1,2,12,12,10,13.25,1,11
2926,14,4,9,14,14,14,11.0,1,13
43006,15,0,1,15,15,14,9.8,1,14
23672,13,0,8,13,13,11,9.923076923076923,1,12
56951,2,0,2,2,2,2,14.5,1,2
54253,11,0,2,11,11,11,13.454545454545455,1,9
3540,45,0,15,42,45,42,13.911111111111111,2,33
13748,10,0,2,10,10,9,8.4,1,9
13179,8,0,1,8,8,8,11.75,2,8
17650,6,0,1,6,6,6,12.166666666666666,1,5
31554,2,0,0,2,2,2,20.5,1,2
37221,12,0,3,12,12,12,10.0,1,12
33739,12,0,6,12,12,12,14.333333333333334,1,10
60796,1,0,1,1,1,1,6.0,1,1
47680,3,0,2,3,3,3,8.333333333333334,1,3
38194,7,0,1,7,7,7,17.428571428571427,1,6
38793,14,0,5,13,14,14,14.571428571428571,1,11
22904,2,0,0,2,2,2,6.5,1,2
48016,39,0,19,39,39,36,10.564102564102564,1,37
47282,32,0,7,31,32,31,11.78125,1,25
69144,5,0,0,5,5,5,14.4,1,5
25254,7,0,3,7,7,7,11.428571428571429,5,7
47699,15,0,8,15,15,15,11.333333333333334,1,13
43072,8,0,2,8,8,8,9.375,1,7
12007,34,0,15,34,34,33,10.647058823529411,1,31
69633,7,0,1,7,7,6,8.285714285714286,1,7
69904,1,0,1,1,1,1,10.0,1,1
24063,29,0,16,29,29,28,10.586206896551724,1,23
2572,5,0,0,5,5,5,8.2,1,5
39737,24,0,6,24,24,23,10.541666666666666,1,24
10441,7,0,5,7,7,7,8.0,1,5
54824,11,0,2,11,11,11,12.454545454545455,1,11
59261,1,0,1,1,1,1,9.0,1,1
59356,2,0,1,2,2,2,9.0,1,2
39483,22,0,5,22,22,21,8.5,1,22
38591,5,0,2,5,5,5,12.2,1,5
48897,9,0,6,9,9,9,10.555555555555555,1,9
3272,6,0,6,6,6,6,8.0,1,6
31023,17,0,12,17,17,17,10.176470588235293,1,17
7121,6,0,4,6,6,6,8.333333333333334,1,6
11192,26,0,8,26,26,23,11.423076923076923,3,24
34663,14,0,8,14,14,12,9.642857142857142,1,14
32638,26,0,13,26,26,21,8.576923076923077,1,24
12136,21,0,16,21,21,21,8.952380952380953,1,17
49468,9,0,9,9,9,9,9.444444444444445,1,9
26908,8,0,3,8,8,8,11.125,1,7
40662,31,0,17,31,31,28,13.258064516129032,1,29
28315,1,0,0,1,1,1,9.0,1,1
48139,21,0,11,21,21,19,11.857142857142858,3,18
35402,10,0,5,10,10,10,9.0,1,10
22283,21,0,17,19,21,18,13.047619047619047,1,18
5269,25,0,10,25,25,25,11.2,2,24
41078,24,0,17,24,24,22,10.041666666666666,1,18
45982,23,0,13,23,23,21,9.608695652173912,1,20
2980,110,0,59,110,110,91,11.327272727272728,1,75
63295,1,0,0,1,1,1,10.0,1,1
36867,47,0,18,47,47,46,9.97872340425532,2,34
49981,2,0,2,1,2,2,10.5,1,1
58243,8,0,1,8,8,8,9.375,1,7
45339,27,0,14,25,27,27,10.851851851851851,1,23
53580,18,0,6,18,18,18,9.61111111111111,1,18
44525,7,0,2,7,7,7,9.714285714285714,1,7
7689,55,0,24,54,55,46,11.381818181818181,1,10
29623,13,0,5,13,13,13,10.923076923076923,1,13
54077,16,0,13,16,16,16,11.125,1,15
24536,2,0,1,2,2,2,7.5,1,2
49839,10,0,4,10,10,10,8.1,1,10
30669,2,0,2,2,2,2,9.5,1,2
33315,27,0,9,26,27,26,10.481481481481481,1,22
12212,14,0,5,14,14,14,9.785714285714286,1,14
46379,18,0,14,17,18,17,13.944444444444445,1,16
26451,6,0,6,6,6,6,10.0,1,6
35399,1,0,0,1,1,1,39.0,1,1
21461,25,0,15,25,25,25,9.48,1,23
57816,25,0,12,22,25,23,12.6,1,19
25751,4,0,2,4,4,4,10.75,1,4
28808,9,0,1,9,9,9,9.333333333333334,1,6
53599,16,1,7,16,16,16,14.375,1,15
50676,18,0,8,18,18,16,9.555555555555555,2,15
35191,15,0,8,15,15,15,12.666666666666666,1,13
19879,15,0,12,15,15,15,10.666666666666666,3,14
23536,17,0,9,17,17,16,12.235294117647058,1,15
70027,4,0,2,4,4,4,12.75,1,4
51749,9,1,6,7,9,9,8.555555555555555,1,7
7306,19,0,13,19,19,19,13.052631578947368,3,18
28833,4,0,1,4,4,4,15.0,1,4
54758,4,0,1,4,4,4,12.0,1,4
52398,16,0,6,15,16,14,7.6875,1,14
33030,19,0,6,19,19,19,11.0,1,17
1956,57,0,18,56,57,53,10.368421052631579,1,46
18176,40,0,26,37,40,39,11.775,1,29
43543,18,0,13,17,18,18,11.277777777777779,1,17
27377,7,0,6,7,7,7,8.571428571428571,1,7
4173,31,0,18,31,31,26,9.935483870967742,1,30
39843,1,0,0,1,1,1,9.0,1,1
50140,6,0,0,6,6,6,13.166666666666666,2,6
2367,4,0,4,4,4,4,10.75,2,4
61243,14,0,3,14,14,13,14.0,1,11
1123,35,0,7,35,35,32,10.457142857142857,1,24
7815,11,1,7,11,11,10,11.727272727272727,1,9
14465,17,0,14,16,17,17,11.647058823529411,1,13
10117,13,0,11,13,13,13,12.846153846153847,2,13
46473,23,0,17,23,23,22,12.434782608695652,1,23
28091,14,0,8,14,14,14,10.428571428571429,1,13
40298,8,0,7,8,8,7,7.75,1,7
39268,2,0,2,2,2,2,10.0,1,2
10765,42,0,29,42,42,38,10.5,6,40
33516,7,0,5,6,7,7,14.428571428571429,1,6
21801,16,0,2,16,16,16,13.8125,1,15
20149,20,0,7,20,20,20,11.65,1,20
46923,99,0,37,99,99,76,10.525252525252526,2,78
56252,7,0,4,7,7,7,9.285714285714286,1,7
33638,9,0,4,9,9,9,9.0,1,8
22792,6,0,1,6,6,6,11.166666666666666,2,6
10946,6,0,2,6,6,6,9.833333333333334,1,5
40160,3,0,2,3,3,3,9.666666666666666,1,3
10016,39,0,14,38,39,38,9.435897435897436,1,33
39970,8,0,7,8,8,8,15.75,1,8
7305,31,0,14,31,31,30,13.32258064516129,2,22
40545,12,0,1,12,12,11,9.833333333333334,1,11
9213,27,0,14,27,27,26,10.148148148148149,1,27
35551,7,0,5,7,7,7,13.571428571428571,1,7
10493,14,0,10,14,14,14,10.071428571428571,1,12
12000,19,0,7,19,19,18,10.210526315789474,1,17
37095,31,0,6,31,31,30,13.580645161290322,1,24
16582,23,0,13,23,23,23,9.652173913043478,1,19
7888,25,0,8,25,25,23,9.48,1,20
36866,5,0,3,5,5,5,13.4,2,5
19622,36,1,20,36,36,28,12.916666666666666,1,33
55393,6,0,4,5,6,6,8.666666666666666,1,5
12883,31,0,18,30,31,28,10.03225806451613,1,23
28678,22,0,4,21,22,22,14.0,2,21
11043,23,0,7,23,23,19,10.130434782608695,1,18
38836,3,0,0,3,3,3,10.0,1,2
11572,42,0,16,42,42,36,10.404761904761905,2,35
12653,36,0,16,36,36,31,12.972222222222221,1,30
35273,22,0,16,21,22,22,12.863636363636363,1,20
33664,25,0,13,25,25,23,13.2,2,20
52076,3,0,2,3,3,3,10.0,1,3
15902,11,0,5,11,11,11,12.090909090909092,1,9
1328,3,0,2,3,3,3,10.0,1,3
25080,5,0,0,5,5,5,15.2,1,5
45524,14,0,1,14,14,13,11.571428571428571,1,14
28570,17,0,16,16,17,16,12.470588235294118,1,15
22509,27,0,6,25,27,25,11.407407407407407,1,17
6354,23,5,5,21,23,22,10.652173913043478,1,15
29346,34,10,12,31,34,29,11.852941176470589,2,26
24688,7,0,3,6,7,7,9.142857142857142,1,6
46237,7,0,6,7,7,6,9.0,1,7
35421,58,0,36,52,58,55,10.879310344827585,1,36
38639,9,0,6,9,9,9,9.88888888888889,2,9
21208,80,0,34,60,80,68,12.225,1,39
8872,20,0,4,19,20,19,11.75,2,18
7853,23,0,12,23,23,23,11.695652173913043,1,20
7704,48,0,2,48,48,43,11.020833333333334,1,36
52823,27,0,15,27,27,25,11.666666666666666,1,23
54289,17,0,8,16,17,17,10.529411764705882,1,14
15168,70,0,13,69,70,59,10.6,1,52
57530,26,0,17,25,26,26,9.923076923076923,1,21
27160,6,0,0,6,6,6,14.333333333333334,1,5
59068,4,0,3,4,4,4,10.0,1,4
50791,5,0,0,3,5,5,11.6,1,3
37625,40,0,12,40,40,38,11.425,2,32
8266,8,0,1,8,8,6,11.625,1,7
13744,19,0,11,19,19,17,9.0,2,17
1011,34,0,15,34,34,31,11.617647058823529,1,32
17368,22,0,17,22,22,19,9.363636363636363,1,22
48858,9,0,7,9,9,9,14.0,1,8
32259,3,0,0,3,3,3,15.666666666666666,1,2
28075,28,0,14,28,28,27,10.928571428571429,1,26
48325,3,0,1,3,3,3,8.333333333333334,1,3
6563,38,2,14,38,38,32,10.710526315789474,1,33
24944,19,0,12,19,19,19,9.421052631578947,1,17
22632,33,5,22,33,33,29,9.393939393939394,1,27
51708,9,0,7,9,9,9,9.333333333333334,1,9
45034,18,1,7,17,18,18,9.38888888888889,1,15
27732,13,0,4,13,13,13,14.23076923076923,1,12
53782,23,0,20,21,23,22,10.130434782608695,1,19
54462,12,0,11,12,12,12,14.25,1,12
57906,34,0,16,34,34,33,10.852941176470589,1,29
19232,6,0,2,6,6,6,8.0,1,6
2887,4,0,1,4,4,4,13.0,1,4
40569,5,0,3,5,5,5,9.2,1,5
69846,5,0,4,5,5,5,17.4,2,5
25039,9,0,7,8,9,8,11.444444444444445,1,7
7272,16,0,7,16,16,16,11.8125,1,16
44844,21,0,7,20,21,20,11.19047619047619,1,18
55413,4,0,3,4,4,4,9.5,2,4
35548,3,0,2,3,3,3,11.666666666666666,1,3
23792,12,0,3,11,12,10,16.833333333333332,1,11
22654,8,0,7,8,8,8,10.0,1,8
19651,26,0,15,26,26,26,11.538461538461538,2,24
6255,14,0,10,14,14,14,8.428571428571429,1,13
16530,24,0,19,23,24,23,12.291666666666666,1,22
22026,26,0,18,26,26,24,9.923076923076923,1,24
4210,49,0,18,49,49,42,10.224489795918368,2,40
31786,49,0,11,48,49,46,10.775510204081632,1,41
54614,2,0,2,2,2,2,8.0,1,2
12597,12,0,9,12,12,12,10.0,1,12
61159,5,0,3,5,5,5,9.8,1,5
49302,32,0,25,32,32,32,10.5625,1,24
37416,20,0,10,20,20,20,13.6,2,18
31139,23,0,12,23,23,21,11.08695652173913,1,23
23352,10,0,4,10,10,10,11.2,1,10
50460,7,0,4,7,7,6,8.0,1,7
11052,14,0,6,14,14,14,8.785714285714286,1,10
20011,1,0,0,1,1,1,9.0,1,1
7992,37,2,8,37,37,36,11.756756756756756,1,32
8053,18,0,7,13,18,18,11.166666666666666,1,13
33992,29,0,13,27,29,29,11.482758620689655,1,23
67390,2,0,2,2,2,2,23.5,1,2
20631,54,0,18,49,54,49,11.222222222222221,1,34
53900,9,0,8,9,9,9,9.444444444444445,1,8
24427,50,1,15,47,50,45,10.84,3,39
8707,29,0,17,28,29,27,12.310344827586206,1,26
1366,9,0,4,9,9,9,13.0,1,8
33930,11,0,9,11,11,10,11.090909090909092,1,11
6824,55,2,34,55,55,49,10.527272727272727,1,45
55010,8,0,4,8,8,8,11.25,2,8
58379,36,0,7,35,36,33,10.055555555555555,1,29
14198,22,0,11,22,22,22,12.272727272727273,1,20
58657,15,0,7,15,15,15,10.133333333333333,1,14
57478,2,0,1,2,2,2,9.5,1,1
16656,10,0,8,10,10,10,11.1,2,10
13022,20,0,14,20,20,18,10.9,1,19
25999,12,0,1,12,12,10,14.666666666666666,2,10
3781,32,1,17,32,32,32,13.125,1,27
18364,7,0,5,6,7,7,8.571428571428571,1,6
19037,9,0,4,9,9,9,13.88888888888889,1,9
12695,17,0,4,17,17,17,15.823529411764707,1,16
7668,13,0,9,13,13,13,14.384615384615385,2,13
7930,26,0,21,26,26,24,10.192307692307692,1,22
65526,3,0,1,3,3,3,13.333333333333334,1,3
54835,16,0,5,16,16,15,12.9375,1,14
18016,12,0,7,12,12,12,11.583333333333334,5,12
46357,9,0,3,9,9,9,9.333333333333334,1,9
29827,7,0,5,7,7,7,12.571428571428571,1,6
29561,20,0,10,20,20,19,10.45,1,17
5611,10,0,5,10,10,10,10.7,1,10
28456,29,0,13,28,29,28,11.068965517241379,1,25
30026,5,0,4,5,5,5,12.8,1,5
21809,2,0,2,2,2,2,8.0,1,1
4742,32,0,20,32,32,29,11.0,1,28
47502,15,0,6,15,15,14,10.133333333333333,1,14
46660,22,0,7,20,22,22,9.818181818181818,1,18
60411,1,0,0,1,1,1,9.0,1,1
44891,4,0,3,4,4,4,10.5,1,4
63571,7,0,1,7,7,6,11.285714285714286,1,7
7269,21,0,12,21,21,20,11.380952380952381,1,19
35437,10,0,0,10,10,10,9.3,1,10
54903,3,0,3,3,3,3,5.333333333333333,1,3
43165,21,0,9,19,21,21,11.0,1,15
36128,16,1,2,15,16,16,13.0625,1,12
14789,18,0,8,17,18,16,11.722222222222221,1,15
21535,13,0,5,13,13,13,11.76923076923077,1,12
22334,4,0,0,4,4,4,10.25,1,4
1181,28,0,18,28,28,27,10.857142857142858,1,25
41533,18,0,1,18,18,15,10.944444444444445,3,7
12458,12,0,8,12,12,12,12.75,1,12
20056,2,0,1,2,2,2,11.0,1,2
67923,1,0,0,1,1,1,6.0,1,1
49662,20,0,9,19,20,18,13.55,1,19
36677,31,0,7,31,31,30,9.32258064516129,1,19
59611,7,0,4,7,7,7,14.428571428571429,1,7
58871,1,0,0,1,1,1,10.0,1,1
33276,9,0,1,9,9,9,10.666666666666666,1,6
21145,15,0,11,15,15,14,8.6,1,13
64570,6,0,5,6,6,6,13.666666666666666,3,6
15481,35,0,21,34,35,31,9.571428571428571,1,27
39145,36,0,13,35,36,26,11.305555555555555,1,31
25103,31,0,9,31,31,31,10.612903225806452,1,25
12877,23,0,14,22,23,20,11.043478260869565,1,18
24997,5,0,2,5,5,5,22.0,1,5
20331,15,0,3,15,15,14,11.666666666666666,1,14
4945,30,0,15,29,30,30,12.3,4,28
57432,16,0,6,15,16,14,10.8125,1,13
55447,22,0,14,22,22,21,12.818181818181818,1,20
52079,10,0,5,10,10,10,9.9,1,7
52453,4,0,1,4,4,4,12.5,1,4
48845,26,3,19,26,26,25,13.153846153846153,1,21
9507,17,0,12,17,17,17,11.647058823529411,1,14
48783,9,0,5,9,9,8,15.0,2,9
60515,1,0,1,1,1,1,9.0,1,1
2467,42,0,25,41,42,40,11.857142857142858,2,37
52401,7,0,4,7,7,7,13.0,1,6
33445,8,2,3,8,8,8,9.125,1,7
21156,9,0,5,9,9,8,10.666666666666666,1,9
40036,21,0,4,20,21,21,11.142857142857142,1,17
52349,9,0,4,9,9,9,10.11111111111111,3,9
45543,8,0,2,8,8,8,12.125,1,8
21121,20,0,13,20,20,19,9.75,1,19
1511,14,0,12,14,14,14,10.857142857142858,1,14
32989,20,1,3,20,20,19,10.1,2,20
67233,5,0,2,5,5,5,13.0,1,5
19721,17,1,10,17,17,17,9.0,1,15
20731,8,0,0,8,8,8,12.625,1,8
36382,71,0,47,64,71,63,10.816901408450704,1,38
63656,14,0,6,14,14,14,11.214285714285714,1,14
67146,6,0,4,6,6,5,9.333333333333334,1,6
9814,16,0,13,15,16,15,11.3125,1,14
8347,57,0,37,56,57,51,11.631578947368421,1,39
10794,41,1,16,41,41,38,9.975609756097562,1,37
48023,17,0,4,17,17,17,13.411764705882353,1,15
11435,7,0,2,6,7,7,13.571428571428571,1,5
47323,10,0,2,9,10,10,9.2,1,8
53522,40,0,14,40,40,36,11.875,1,34
1790,35,0,11,35,35,31,11.314285714285715,2,29
7038,8,0,4,8,8,8,13.75,1,8
52888,4,0,1,4,4,4,8.0,1,4
56648,3,0,2,3,3,3,13.666666666666666,1,3
69241,9,0,1,9,9,9,9.0,1,9
3422,11,0,10,11,11,10,13.818181818181818,1,8
35059,24,0,8,24,24,20,12.708333333333334,1,23
6861,64,0,24,62,64,55,10.9375,1,55
55781,5,0,1,5,5,5,9.4,2,5
29033,8,1,5,8,8,8,10.875,1,6
17695,28,0,16,28,28,25,11.857142857142858,1,25
57389,11,0,3,11,11,11,10.636363636363637,1,10
21916,44,0,33,44,44,43,11.363636363636363,1,35
10301,3,0,3,3,3,3,8.666666666666666,1,3
39077,4,0,2,3,4,4,12.0,1,3
27845,1,0,0,1,1,1,7.0,1,1
6059,5,0,1,5,5,5,13.4,1,5
51466,14,0,7,14,14,13,13.357142857142858,2,13
30449,19,0,7,18,19,17,8.842105263157896,1,11
12196,7,0,1,7,7,7,8.142857142857142,1,7
6799,23,0,7,23,23,23,10.173913043478262,2,21
34006,24,0,13,24,24,23,9.875,1,24
